Date (UTC),Timestamp (UTC),<1.0%,1.0–1.5%,1.5–2.0%,2.0–2.5%,2.5–3.0%,3.0–3.5%,≥3.5%
03-09-2026 22:00,1773093600,0.275,0.09,0.11,0.115,0.109,0.105,0.155
03-09-2026 23:00,1773097200,0.277,0.0855,0.11,0.095,0.109,0.105,0.15
03-10-2026 00:00,1773100800,0.218,0.0905,0.12,0.09,0.1125,0.105,0.16
03-10-2026 01:00,1773104400,0.2255,0.0855,0.12,0.1,0.116,0.1,0.155
03-10-2026 02:00,1773108000,0.2335,0.0895,0.11,0.11,0.1125,0.1,0.155
03-10-2026 03:00,1773111600,0.2325,0.087,0.12,0.1,0.118,0.1,0.175
03-10-2026 04:00,1773115200,0.237,0.088,0.12,0.115,0.1165,0.105,0.155
03-10-2026 05:00,1773118800,0.24,0.089,0.11,0.095,0.1135,0.105,0.17
03-10-2026 06:00,1773122400,0.24,0.0925,0.11,0.12,0.1105,0.105,0.16
03-10-2026 07:00,1773126000,0.2405,0.098,0.11,0.095,0.1075,0.105,0.165
03-10-2026 08:00,1773129600,0.242,0.11,0.12,0.1,0.11,0.105,0.165
03-10-2026 09:00,1773133200,0.244,0.0855,0.115,0.105,0.106,0.105,0.17
03-10-2026 10:00,1773136800,0.244,0.0985,0.12,0.11,0.1055,0.105,0.165
03-10-2026 11:00,1773140400,0.244,0.105,0.12,0.1,0.1055,0.105,0.17
03-10-2026 12:00,1773144000,0.243,0.0855,0.105,0.105,0.111,0.115,0.16
03-10-2026 13:00,1773147600,0.243,0.092,0.115,0.115,0.1155,0.115,0.16
03-10-2026 14:00,1773151200,0.243,0.1015,0.105,0.105,0.1075,0.115,0.185
03-10-2026 15:00,1773154800,0.2305,0.0855,0.115,0.11,0.116,0.135,0.16
03-10-2026 16:00,1773158400,0.2305,0.0935,0.11,0.105,0.115,0.14,0.17
03-10-2026 17:00,1773162000,0.2165,0.1005,0.11,0.105,0.1175,0.135,0.16
03-10-2026 18:00,1773165600,0.2165,0.107,0.115,0.125,0.1175,0.135,0.16
03-10-2026 19:00,1773169200,0.2165,0.0855,0.115,0.115,0.1175,0.145,0.16
03-10-2026 20:00,1773172800,0.2165,0.0855,0.105,0.115,0.1155,0.145,0.165
03-10-2026 21:00,1773176400,0.217,0.0855,0.115,0.115,0.113,0.14,0.16
03-10-2026 22:00,1773180000,0.2165,0.0925,0.11,0.115,0.1115,0.14,0.175
03-10-2026 23:00,1773183600,0.2165,0.099,0.11,0.115,0.108,0.145,0.175
03-11-2026 00:00,1773187200,0.2175,0.105,0.105,0.115,0.1145,0.14,0.185
03-11-2026 01:00,1773190800,0.218,0.112,0.11,0.105,0.11,0.135,0.17
03-11-2026 02:00,1773194400,0.2215,0.134,0.155,0.12,0.114,0.145,0.165
03-11-2026 03:00,1773198000,0.2215,0.132,0.15,0.12,0.1055,0.145,0.17
03-11-2026 04:00,1773201600,0.221,0.127,0.165,0.115,0.1045,0.15,0.165
03-11-2026 05:00,1773205200,0.2205,0.1255,0.175,0.115,0.104,0.15,0.17
03-11-2026 06:00,1773208800,0.2185,0.1235,0.175,0.12,0.1115,0.15,0.17
03-11-2026 07:00,1773212400,0.219,0.123,0.175,0.115,0.1165,0.15,0.165
03-11-2026 08:00,1773216000,0.22,0.1375,0.175,0.105,0.1085,0.15,0.165
03-11-2026 09:00,1773219600,0.223,0.147,0.165,0.11,0.105,0.145,0.165
03-11-2026 10:00,1773223200,0.229,0.1575,0.195,0.12,0.102,0.155,0.17
03-11-2026 11:00,1773226800,0.2315,0.1515,0.16,0.115,0.1005,0.155,0.155
03-11-2026 12:00,1773230400,0.2265,0.152,0.15,0.115,0.1005,0.155,0.155
03-11-2026 13:00,1773234000,0.2285,0.151,0.11,0.125,0.1045,0.155,0.165
03-11-2026 14:00,1773237600,0.227,0.1325,0.13,0.11,0.1045,0.16,0.17
03-11-2026 15:00,1773241200,0.2275,0.1325,0.11,0.095,0.1045,0.16,0.16
03-11-2026 16:00,1773244800,0.2285,0.1395,0.11,0.11,0.1045,0.15,0.16
03-11-2026 17:00,1773248400,0.2265,0.14,0.115,0.115,0.1035,0.15,0.16
03-11-2026 18:00,1773252000,0.2265,0.1355,0.115,0.115,0.103,0.16,0.16
03-11-2026 19:00,1773255600,0.2255,0.131,0.105,0.095,0.1005,0.155,0.16
03-11-2026 20:00,1773259200,0.223,0.143,0.11,0.105,0.085,0.155,0.165
03-11-2026 21:00,1773262800,0.224,0.1375,0.11,0.115,0.0835,0.155,0.15
03-11-2026 22:00,1773266400,0.2245,0.1305,0.11,0.11,0.0845,0.155,0.155
03-11-2026 23:00,1773270000,0.221,0.1245,0.095,0.115,0.085,0.15,0.185
03-12-2026 00:00,1773273600,0.222,0.1375,0.1,0.115,0.087,0.15,0.185
03-12-2026 01:00,1773277200,0.221,0.127,0.105,0.095,0.0835,0.15,0.185
03-12-2026 02:00,1773280800,0.221,0.121,0.09,0.115,0.0565,0.155,0.185
03-12-2026 03:00,1773284400,0.221,0.119,0.07,0.12,0.0585,0.16,0.185
03-12-2026 04:00,1773288000,0.221,0.1205,0.055,0.11,0.057,0.155,0.185
03-12-2026 05:00,1773291600,0.221,0.1205,0.055,0.095,0.058,0.16,0.185
03-12-2026 06:00,1773295200,0.221,0.116,0.055,0.105,0.0555,0.16,0.185
03-12-2026 07:00,1773298800,0.2215,0.1175,0.055,0.1,0.057,0.135,0.185
03-12-2026 08:00,1773302400,0.2215,0.1205,0.055,0.095,0.057,0.13,0.185
03-12-2026 09:00,1773306000,0.2215,0.1205,0.055,0.105,0.058,0.125,0.165
03-12-2026 10:00,1773309600,0.221,0.1205,0.055,0.11,0.0595,0.125,0.17
03-12-2026 11:00,1773313200,0.1815,0.1195,0.055,0.11,0.0595,0.145,0.17
03-12-2026 12:00,1773316800,0.187,0.1195,0.045,0.115,0.0605,0.145,0.175
03-12-2026 13:00,1773320400,0.16,0.1135,0.045,0.145,0.085,0.18,0.24
03-12-2026 14:00,1773324000,0.158,0.1065,0.031,0.165,0.0835,0.18,0.23
03-12-2026 15:00,1773327600,0.1605,0.1065,0.031,0.165,0.0865,0.175,0.23
03-12-2026 16:00,1773331200,0.1595,0.1055,0.031,0.165,0.0865,0.175,0.23
03-12-2026 17:00,1773334800,0.161,0.1055,0.11,0.165,0.0935,0.175,0.23
03-12-2026 18:00,1773338400,0.1595,0.1025,0.124,0.165,0.091,0.175,0.23
03-12-2026 19:00,1773342000,0.158,0.102,0.124,0.165,0.092,0.175,0.23
03-12-2026 20:00,1773345600,0.1595,0.102,0.124,0.165,0.097,0.175,0.23
03-12-2026 21:00,1773349200,0.1595,0.102,0.124,0.165,0.0955,0.175,0.275
03-12-2026 22:00,1773352800,0.1595,0.102,0.124,0.165,0.093,0.18,0.27
03-12-2026 23:00,1773356400,0.1515,0.102,0.124,0.165,0.0905,0.18,0.26
03-13-2026 00:00,1773360000,0.152,0.102,0.124,0.165,0.0895,0.18,0.26
03-13-2026 01:00,1773363600,0.152,0.0995,0.124,0.165,0.091,0.18,0.25
03-13-2026 02:00,1773367200,0.152,0.099,0.124,0.165,0.0905,0.175,0.25
03-13-2026 03:00,1773370800,0.152,0.099,0.13,0.165,0.091,0.175,0.225
03-13-2026 04:00,1773374400,0.152,0.098,0.133,0.165,0.091,0.18,0.245
03-13-2026 05:00,1773378000,0.152,0.098,0.134,0.165,0.0925,0.175,0.225
03-13-2026 06:00,1773381600,0.1515,0.098,0.134,0.165,0.092,0.175,0.245
03-13-2026 07:00,1773385200,0.152,0.098,0.134,0.165,0.0925,0.175,0.25
03-13-2026 08:00,1773388800,0.1635,0.098,0.1335,0.16,0.094,0.175,0.245
03-13-2026 09:00,1773392400,0.163,0.098,0.1335,0.16,0.0955,0.175,0.25
03-13-2026 10:00,1773396000,0.165,0.0705,0.1025,0.155,0.091,0.18,0.29
03-13-2026 11:00,1773399600,0.147,0.0825,0.101,0.155,0.091,0.175,0.28
03-13-2026 12:00,1773403200,0.1465,0.0875,0.0955,0.155,0.091,0.175,0.295
03-13-2026 13:00,1773406800,0.1465,0.0905,0.0915,0.155,0.091,0.17,0.305
03-13-2026 14:00,1773410400,0.151,0.112,0.1035,0.165,0.091,0.17,0.295
03-13-2026 15:00,1773414000,0.151,0.112,0.112,0.165,0.1295,0.17,0.28
03-13-2026 16:00,1773417600,0.151,0.0935,0.1005,0.165,0.135,0.17,0.275
03-13-2026 17:00,1773421200,0.1515,0.0915,0.103,0.155,0.126,0.17,0.275
03-13-2026 18:00,1773424800,0.1515,0.0915,0.103,0.16,0.1315,0.17,0.275
03-13-2026 19:00,1773428400,0.1515,0.0935,0.1005,0.16,0.117,0.17,0.285
03-13-2026 20:00,1773432000,0.152,0.0995,0.092,0.165,0.121,0.17,0.285
03-13-2026 21:00,1773435600,0.152,0.0995,0.103,0.165,0.113,0.17,0.275
03-13-2026 22:00,1773439200,0.152,0.091,0.0895,0.16,0.108,0.17,0.275
03-13-2026 23:00,1773442800,0.152,0.091,0.08,0.165,0.126,0.17,0.28
03-14-2026 00:00,1773446400,0.1505,0.0925,0.0575,0.165,0.124,0.17,0.285
03-14-2026 01:00,1773450000,0.1505,0.0965,0.054,0.14,0.1195,0.165,0.29
03-14-2026 02:00,1773453600,0.1505,0.092,0.054,0.13,0.1255,0.16,0.29
03-14-2026 03:00,1773457200,0.15,0.0975,0.054,0.105,0.1175,0.155,0.29
03-14-2026 04:00,1773460800,0.15,0.083,0.08,0.105,0.1305,0.155,0.29
03-14-2026 05:00,1773464400,0.15,0.0845,0.083,0.1,0.1245,0.155,0.29
03-14-2026 06:00,1773468000,0.15,0.087,0.0735,0.095,0.1245,0.155,0.28
03-14-2026 07:00,1773471600,0.15,0.092,0.0745,0.095,0.125,0.155,0.285
03-14-2026 08:00,1773475200,0.15,0.086,0.075,0.12,0.174,0.155,0.285
03-14-2026 09:00,1773478800,0.15,0.0945,0.071,0.12,0.1665,0.155,0.285
03-14-2026 10:00,1773482400,0.15,0.0965,0.0685,0.1,0.1585,0.13,0.285
03-14-2026 11:00,1773486000,0.1495,0.0925,0.0675,0.11,0.1505,0.165,0.29
03-14-2026 12:00,1773489600,0.1495,0.0925,0.067,0.115,0.14,0.165,0.29
03-14-2026 13:00,1773493200,0.1495,0.0925,0.0735,0.115,0.131,0.165,0.29
03-14-2026 14:00,1773496800,0.15,0.0995,0.0785,0.12,0.126,0.165,0.29
03-14-2026 15:00,1773500400,0.1495,0.0935,0.088,0.13,0.166,0.165,0.285
03-14-2026 16:00,1773504000,0.1495,0.089,0.078,0.125,0.161,0.165,0.285
03-14-2026 17:00,1773507600,0.0955,0.089,0.078,0.125,0.152,0.165,0.285
03-14-2026 18:00,1773511200,0.088,0.083,0.0735,0.125,0.1465,0.165,0.285
03-14-2026 19:00,1773514800,0.088,0.08,0.0725,0.135,0.152,0.165,0.29
03-14-2026 20:00,1773518400,0.082,0.074,0.0715,0.135,0.1455,0.165,0.29
03-14-2026 21:00,1773522000,0.0795,0.0715,0.0715,0.135,0.1565,0.165,0.29
03-14-2026 22:00,1773525600,0.078,0.0545,0.0715,0.15,0.1515,0.165,0.29
03-14-2026 23:00,1773529200,0.095,0.053,0.0715,0.155,0.15,0.165,0.29
03-15-2026 00:00,1773532800,0.094,0.053,0.081,0.155,0.1505,0.165,0.295
03-15-2026 01:00,1773536400,0.105,0.0535,0.0795,0.155,0.1445,0.165,0.295
03-15-2026 02:00,1773540000,0.099,0.054,0.077,0.155,0.1455,0.165,0.295
03-15-2026 03:00,1773543600,0.107,0.054,0.075,0.155,0.196,0.165,0.295
03-15-2026 04:00,1773547200,0.1075,0.055,0.074,0.155,0.184,0.165,0.295
03-15-2026 05:00,1773550800,0.116,0.055,0.074,0.155,0.1775,0.165,0.295
03-15-2026 06:00,1773554400,0.117,0.058,0.074,0.155,0.1705,0.165,0.295
03-15-2026 07:00,1773558000,0.1175,0.0535,0.074,0.155,0.163,0.165,0.295
03-15-2026 08:00,1773561600,0.116,0.0555,0.074,0.155,0.156,0.165,0.295
03-15-2026 09:00,1773565200,0.118,0.0535,0.074,0.155,0.1505,0.165,0.295
03-15-2026 10:00,1773568800,0.1135,0.0535,0.074,0.155,0.1645,0.165,0.295
03-15-2026 11:00,1773572400,0.1095,0.0535,0.074,0.155,0.1645,0.165,0.295
03-15-2026 12:00,1773576000,0.1155,0.0535,0.071,0.155,0.1635,0.165,0.295
03-15-2026 13:00,1773579600,0.1055,0.1185,0.0675,0.155,0.1635,0.165,0.295
03-15-2026 14:00,1773583200,0.111,0.1145,0.0675,0.155,0.1645,0.165,0.32
03-15-2026 15:00,1773586800,0.1095,0.1145,0.0675,0.155,0.1635,0.165,0.32
03-15-2026 16:00,1773590400,0.11,0.1085,0.0675,0.155,0.1635,0.165,0.32
03-15-2026 17:00,1773594000,0.1085,0.1085,0.0675,0.155,0.1635,0.165,0.32
03-15-2026 18:00,1773597600,0.1135,0.1085,0.0675,0.155,0.1635,0.165,0.32
03-15-2026 19:00,1773601200,0.113,0.0995,0.0675,0.155,0.1635,0.165,0.32
03-15-2026 20:00,1773604800,0.109,0.0935,0.0675,0.155,0.1615,0.165,0.315
03-15-2026 21:00,1773608400,0.11,0.1015,0.0675,0.155,0.1595,0.165,0.325
03-15-2026 22:00,1773612000,0.099,0.084,0.0675,0.155,0.1365,0.165,0.325
03-15-2026 23:00,1773615600,0.103,0.0815,0.0675,0.155,0.1375,0.165,0.32
03-16-2026 00:00,1773619200,0.1095,0.0815,0.0675,0.155,0.1505,0.165,0.32
03-16-2026 01:00,1773622800,0.1055,0.078,0.0675,0.155,0.144,0.165,0.295
03-16-2026 02:00,1773626400,0.1075,0.072,0.0675,0.16,0.164,0.165,0.31
03-16-2026 03:00,1773630000,0.1055,0.0695,0.0675,0.16,0.1575,0.165,0.32
03-16-2026 04:00,1773633600,0.109,0.066,0.0665,0.16,0.1515,0.165,0.33
03-16-2026 05:00,1773637200,0.1115,0.064,0.0665,0.16,0.1445,0.165,0.32
03-16-2026 06:00,1773640800,0.109,0.064,0.068,0.155,0.138,0.165,0.285
03-16-2026 07:00,1773644400,0.107,0.0575,0.068,0.16,0.1865,0.165,0.295
03-16-2026 08:00,1773648000,0.1095,0.054,0.0655,0.155,0.18,0.165,0.3
03-16-2026 09:00,1773651600,0.093,0.0555,0.0655,0.155,0.166,0.165,0.285
03-16-2026 10:00,1773655200,0.103,0.088,0.0655,0.155,0.174,0.165,0.315
03-16-2026 11:00,1773658800,0.103,0.074,0.0655,0.155,0.179,0.165,0.275
03-16-2026 12:00,1773662400,0.1055,0.0925,0.065,0.155,0.166,0.165,0.265
03-16-2026 13:00,1773666000,0.1035,0.0805,0.065,0.155,0.1555,0.165,0.265
03-16-2026 14:00,1773669600,0.098,0.0885,0.065,0.155,0.1655,0.165,0.27
03-16-2026 15:00,1773673200,0.1045,0.088,0.065,0.155,0.155,0.165,0.27
03-16-2026 16:00,1773676800,0.099,0.082,0.065,0.155,0.1635,0.165,0.27
03-16-2026 17:00,1773680400,0.103,0.0695,0.065,0.175,0.1795,0.165,0.27
03-16-2026 18:00,1773684000,0.104,0.081,0.065,0.175,0.1795,0.165,0.27
03-16-2026 19:00,1773687600,0.1285,0.0855,0.0635,0.175,0.1795,0.165,0.27
03-16-2026 20:00,1773691200,0.128,0.073,0.062,0.175,0.1795,0.165,0.27
03-16-2026 21:00,1773694800,0.1215,0.078,0.061,0.175,0.1795,0.16,0.27
03-16-2026 22:00,1773698400,0.121,0.0615,0.06,0.175,0.1795,0.165,0.27
03-16-2026 23:00,1773702000,0.101,0.068,0.06,0.175,0.1795,0.165,0.28
03-17-2026 00:00,1773705600,0.102,0.0865,0.06,0.175,0.1795,0.165,0.28
03-17-2026 01:00,1773709200,0.101,0.083,0.06,0.175,0.1795,0.16,0.28
03-17-2026 02:00,1773712800,0.095,0.096,0.06,0.175,0.1795,0.165,0.28
03-17-2026 03:00,1773716400,0.095,0.093,0.06,0.175,0.1795,0.165,0.28
03-17-2026 04:00,1773720000,0.105,0.08,0.059,0.175,0.1795,0.165,0.28
03-17-2026 05:00,1773723600,0.101,0.078,0.059,0.175,0.1795,0.165,0.285
03-17-2026 06:00,1773727200,0.104,0.0805,0.059,0.175,0.193,0.165,0.275
03-17-2026 07:00,1773730800,0.1,0.0875,0.058,0.18,0.193,0.165,0.275
03-17-2026 08:00,1773734400,0.1015,0.074,0.058,0.18,0.193,0.165,0.275
03-17-2026 09:00,1773738000,0.101,0.079,0.058,0.18,0.193,0.165,0.275
03-17-2026 10:00,1773741600,0.101,0.075,0.058,0.18,0.193,0.165,0.275
03-17-2026 11:00,1773745200,0.101,0.089,0.058,0.18,0.193,0.165,0.275
03-17-2026 12:00,1773748800,0.1,0.0755,0.067,0.18,0.193,0.17,0.275
03-17-2026 13:00,1773752400,0.0995,0.0775,0.067,0.18,0.193,0.175,0.275
03-17-2026 14:00,1773756000,0.0955,0.076,0.067,0.18,0.193,0.175,0.275
03-17-2026 15:00,1773759600,0.0985,0.068,0.0685,0.18,0.1925,0.165,0.275
03-17-2026 16:00,1773763200,0.0955,0.08,0.069,0.18,0.1925,0.165,0.275
03-17-2026 17:00,1773766800,0.096,0.0795,0.069,0.18,0.1925,0.165,0.275
03-17-2026 18:00,1773770400,0.0955,0.0795,0.069,0.18,0.1935,0.165,0.275
03-17-2026 19:00,1773774000,0.099,0.065,0.0715,0.18,0.205,0.155,0.275
03-17-2026 20:00,1773777600,0.089,0.0545,0.074,0.18,0.205,0.16,0.275
03-17-2026 21:00,1773781200,0.0885,0.0555,0.0745,0.18,0.1915,0.165,0.28
03-17-2026 22:00,1773784800,0.089,0.0585,0.0745,0.18,0.193,0.165,0.275
03-17-2026 23:00,1773788400,0.0915,0.051,0.0735,0.18,0.193,0.165,0.29
03-18-2026 00:00,1773792000,0.092,0.0505,0.074,0.18,0.1905,0.165,0.285
03-18-2026 01:00,1773795600,0.087,0.0485,0.074,0.18,0.1905,0.165,0.295
03-18-2026 02:00,1773799200,0.0875,0.0505,0.074,0.18,0.1905,0.16,0.29
03-18-2026 03:00,1773802800,0.0875,0.0515,0.0735,0.18,0.1905,0.165,0.285
03-18-2026 04:00,1773806400,0.087,0.053,0.076,0.18,0.1875,0.165,0.29
03-18-2026 05:00,1773810000,0.0855,0.049,0.0755,0.18,0.19,0.165,0.28
03-18-2026 06:00,1773813600,0.086,0.0485,0.075,0.18,0.19,0.165,0.28
03-18-2026 07:00,1773817200,0.0855,0.049,0.0735,0.18,0.1865,0.165,0.28
03-18-2026 08:00,1773820800,0.0865,0.049,0.077,0.18,0.1905,0.165,0.28
03-18-2026 09:00,1773824400,0.0875,0.048,0.077,0.18,0.187,0.165,0.28
03-18-2026 10:00,1773828000,0.088,0.053,0.076,0.18,0.1895,0.165,0.28
03-18-2026 11:00,1773831600,0.086,0.0525,0.0745,0.18,0.187,0.165,0.28
03-18-2026 12:00,1773835200,0.0855,0.0525,0.0745,0.18,0.188,0.165,0.28
03-18-2026 13:00,1773838800,0.086,0.05,0.0735,0.18,0.1895,0.165,0.29
03-18-2026 14:00,1773842400,0.085,0.05,0.0765,0.18,0.1885,0.17,0.29
03-18-2026 15:00,1773846000,0.084,0.05,0.0765,0.18,0.191,0.17,0.275
03-18-2026 16:00,1773849600,0.087,0.0495,0.0765,0.18,0.1905,0.17,0.275
03-18-2026 17:00,1773853200,0.0855,0.0515,0.0755,0.18,0.1905,0.17,0.275
03-18-2026 18:00,1773856800,0.0855,0.0515,0.075,0.18,0.1905,0.17,0.275
03-18-2026 19:00,1773860400,0.086,0.0505,0.0765,0.18,0.1905,0.17,0.27
03-18-2026 20:00,1773864000,0.0855,0.0485,0.076,0.18,0.1905,0.17,0.27
03-18-2026 21:00,1773867600,0.085,0.0485,0.0755,0.18,0.1905,0.17,0.275
03-18-2026 22:00,1773871200,0.066,0.043,0.0565,0.2,0.209,0.19,0.27
03-18-2026 23:00,1773874800,0.0645,0.043,0.056,0.195,0.2185,0.19,0.27
03-19-2026 00:00,1773878400,0.0655,0.043,0.056,0.195,0.2155,0.19,0.27
03-19-2026 01:00,1773882000,0.065,0.045,0.0545,0.195,0.2175,0.19,0.27
03-19-2026 02:00,1773885600,0.0655,0.044,0.0545,0.195,0.2155,0.19,0.27
03-19-2026 03:00,1773889200,0.065,0.044,0.055,0.195,0.2135,0.19,0.27
03-19-2026 04:00,1773892800,0.0645,0.046,0.053,0.195,0.216,0.19,0.27
03-19-2026 05:00,1773896400,0.065,0.045,0.054,0.195,0.2215,0.19,0.265
03-19-2026 06:00,1773900000,0.065,0.045,0.054,0.195,0.216,0.19,0.265
03-19-2026 07:00,1773903600,0.065,0.0455,0.053,0.195,0.2205,0.19,0.265
03-19-2026 08:00,1773907200,0.065,0.0435,0.054,0.195,0.216,0.19,0.265
03-19-2026 09:00,1773910800,0.065,0.0435,0.054,0.195,0.2195,0.19,0.265
03-19-2026 10:00,1773914400,0.065,0.043,0.052,0.195,0.217,0.19,0.265
03-19-2026 11:00,1773918000,0.065,0.043,0.052,0.195,0.2135,0.19,0.265
03-19-2026 12:00,1773921600,0.065,0.043,0.054,0.195,0.214,0.19,0.265
03-19-2026 13:00,1773925200,0.065,0.042,0.0565,0.195,0.213,0.185,0.265
03-19-2026 14:00,1773928800,0.065,0.0415,0.0565,0.195,0.2125,0.19,0.265
03-19-2026 15:00,1773932400,0.065,0.041,0.0565,0.195,0.2125,0.185,0.265
03-19-2026 16:00,1773936000,0.065,0.038,0.0585,0.195,0.214,0.19,0.265
03-19-2026 17:00,1773939600,0.072,0.038,0.0585,0.195,0.2205,0.19,0.265
03-19-2026 18:00,1773943200,0.065,0.0425,0.0585,0.195,0.217,0.19,0.255
03-19-2026 19:00,1773946800,0.073,0.0435,0.0585,0.195,0.2445,0.19,0.225
03-19-2026 20:00,1773950400,0.067,0.052,0.0725,0.195,0.222,0.19,0.235
03-19-2026 21:00,1773954000,0.0655,0.0505,0.0705,0.195,0.2215,0.19,0.22
03-19-2026 22:00,1773957600,0.073,0.065,0.0705,0.195,0.234,0.19,0.225
03-19-2026 23:00,1773961200,0.0725,0.046,0.07,0.195,0.2285,0.19,0.23
03-20-2026 00:00,1773964800,0.073,0.047,0.0695,0.195,0.2315,0.19,0.22
03-20-2026 01:00,1773968400,0.073,0.0465,0.0695,0.195,0.2335,0.19,0.22
03-20-2026 02:00,1773972000,0.0735,0.0465,0.0695,0.195,0.234,0.19,0.215
03-20-2026 03:00,1773975600,0.073,0.0465,0.07,0.195,0.234,0.19,0.215
03-20-2026 04:00,1773979200,0.0745,0.0475,0.0695,0.195,0.2305,0.19,0.23
03-20-2026 05:00,1773982800,0.073,0.0475,0.0695,0.195,0.2275,0.195,0.225
03-20-2026 06:00,1773986400,0.0755,0.047,0.071,0.195,0.2305,0.19,0.22
03-20-2026 07:00,1773990000,0.078,0.048,0.071,0.195,0.225,0.19,0.22
03-20-2026 08:00,1773993600,0.0745,0.048,0.071,0.195,0.2245,0.19,0.2
03-20-2026 09:00,1773997200,0.076,0.048,0.071,0.195,0.225,0.19,0.22
03-20-2026 10:00,1774000800,0.0755,0.048,0.071,0.195,0.225,0.19,0.22
03-20-2026 11:00,1774004400,0.075,0.048,0.071,0.195,0.225,0.19,0.225
03-20-2026 12:00,1774008000,0.0745,0.048,0.072,0.195,0.2255,0.19,0.225
03-20-2026 13:00,1774011600,0.075,0.048,0.07,0.195,0.234,0.19,0.22
03-20-2026 14:00,1774015200,0.0735,0.048,0.07,0.195,0.2335,0.19,0.22
03-20-2026 15:00,1774018800,0.074,0.048,0.097,0.195,0.234,0.19,0.205
03-20-2026 16:00,1774022400,0.074,0.048,0.0925,0.195,0.234,0.19,0.21
03-20-2026 17:00,1774026000,0.075,0.0715,0.094,0.195,0.234,0.19,0.195
03-20-2026 18:00,1774029600,0.076,0.0655,0.096,0.195,0.234,0.19,0.195
03-20-2026 19:00,1774033200,0.077,0.063,0.0945,0.195,0.234,0.19,0.195
03-20-2026 20:00,1774036800,0.076,0.0735,0.0975,0.195,0.234,0.19,0.185
03-20-2026 21:00,1774040400,0.0765,0.0735,0.0955,0.195,0.234,0.19,0.185
03-20-2026 22:00,1774044000,0.075,0.0665,0.091,0.195,0.234,0.19,0.2
03-20-2026 23:00,1774047600,0.077,0.0695,0.0995,0.195,0.234,0.19,0.195
03-21-2026 00:00,1774051200,0.076,0.069,0.1015,0.21,0.2335,0.19,0.195
03-21-2026 01:00,1774054800,0.0765,0.065,0.1025,0.21,0.233,0.19,0.195
03-21-2026 02:00,1774058400,0.0805,0.063,0.1025,0.21,0.232,0.19,0.195
03-21-2026 03:00,1774062000,0.076,0.0595,0.0975,0.205,0.234,0.19,0.195
03-21-2026 04:00,1774065600,0.0755,0.059,0.0965,0.205,0.2335,0.19,0.19
03-21-2026 05:00,1774069200,0.0755,0.06,0.117,0.205,0.2265,0.19,0.19
03-21-2026 06:00,1774072800,0.0755,0.059,0.117,0.205,0.2315,0.18,0.195
03-21-2026 07:00,1774076400,0.076,0.0605,0.116,0.205,0.231,0.18,0.195
03-21-2026 08:00,1774080000,0.0725,0.06,0.1165,0.205,0.2285,0.195,0.195
03-21-2026 09:00,1774083600,0.0725,0.06,0.1165,0.205,0.2285,0.185,0.195
03-21-2026 10:00,1774087200,0.0725,0.06,0.1165,0.205,0.2285,0.185,0.195
03-21-2026 11:00,1774090800,0.0725,0.06,0.1165,0.205,0.2285,0.185,0.195
03-21-2026 12:00,1774094400,0.068,0.0575,0.1165,0.2,0.2185,0.175,0.21
03-21-2026 13:00,1774098000,0.068,0.059,0.115,0.2,0.2295,0.175,0.2
03-21-2026 14:00,1774101600,0.068,0.0595,0.116,0.205,0.2305,0.175,0.195
03-21-2026 15:00,1774105200,0.068,0.06,0.1115,0.205,0.227,0.175,0.2
03-21-2026 16:00,1774108800,0.068,0.06,0.1115,0.2,0.2225,0.175,0.205
03-21-2026 17:00,1774112400,0.068,0.06,0.1115,0.2,0.2225,0.175,0.205
03-21-2026 18:00,1774116000,0.068,0.0665,0.1115,0.205,0.218,0.17,0.2
03-21-2026 19:00,1774119600,0.068,0.0625,0.1115,0.205,0.218,0.175,0.2
03-21-2026 20:00,1774123200,0.068,0.0615,0.1115,0.205,0.227,0.175,0.2
03-21-2026 21:00,1774126800,0.068,0.0605,0.1115,0.205,0.227,0.175,0.2
03-21-2026 22:00,1774130400,0.068,0.0595,0.1115,0.2,0.2165,0.17,0.2
03-21-2026 23:00,1774134000,0.068,0.061,0.1115,0.205,0.227,0.175,0.2
03-22-2026 00:00,1774137600,0.068,0.059,0.1115,0.205,0.2225,0.175,0.205
03-22-2026 01:00,1774141200,0.068,0.06,0.1115,0.205,0.226,0.175,0.195
03-22-2026 02:00,1774144800,0.068,0.06,0.1115,0.205,0.224,0.18,0.2
03-22-2026 03:00,1774148400,0.068,0.06,0.1115,0.205,0.227,0.18,0.19
03-22-2026 04:00,1774152000,0.072,0.0595,0.1115,0.205,0.2285,0.18,0.195
03-22-2026 05:00,1774155600,0.072,0.06,0.1115,0.205,0.232,0.18,0.19
03-22-2026 06:00,1774159200,0.072,0.0615,0.1115,0.205,0.232,0.18,0.19
03-22-2026 07:00,1774162800,0.072,0.0615,0.1165,0.205,0.232,0.18,0.19
03-22-2026 08:00,1774166400,0.0765,0.0615,0.1165,0.205,0.2305,0.18,0.195
03-22-2026 09:00,1774170000,0.0785,0.0615,0.0925,0.205,0.2315,0.18,0.225
03-22-2026 10:00,1774173600,0.0735,0.0615,0.093,0.205,0.234,0.18,0.21
03-22-2026 11:00,1774177200,0.0765,0.0615,0.082,0.205,0.234,0.18,0.205
03-22-2026 12:00,1774180800,0.076,0.0605,0.093,0.205,0.234,0.18,0.205
